EGR2	SCD5
ELF1	ERBB2
ELF1	FCER1A
ELF1	MEIS1
ELF1	TEK
ELF2	TEK
ELF2	VCP
ELK4	FOS
ELK4	NR2C2
EN1	UTRN
ENO1	HSD3B2
ENO1	PTGS2
ESRRA	AHR
ESRRA	CYP19A1
ESRRA	DAP3
ESRRA	NR2F1
ESRRA	NR2F6
ESRRA	PNRC1
ESRRA	SNAI1
ESRRG	NR0B1
ETV4	AGTR1
ETV4	CCND2
ETV4	ERBB2
ETV4	GBA
ETV4	MMP2
ETV4	MMP7
ETV4	MUC4
ETV4	PLAUR
ETV4	PTGS2
ETV4	SYN2
ETV4	TGFBR2
ETV4	TIMP2
ETV4	TNF
ETV5	MMP2
EWSR1	ATF1
EWSR1	CCK
EWSR1	EGR2
EWSR1	MITF
EWSR1	NR0B1
EWSR1	PHLDA1
EWSR1	TGFBR2
FOS	ACTA1
FOS	BATF3
FOS	BCL2L1
FOS	CCK
FOS	CLU
FOS	CREM
FOS	CSTA
FOS	CYP1A2
FOS	ERCC4
FOS	EZR
FOS	FAS
FOS	FGFBP1
FOS	VEGFD
FOS	FMO4
FOS	FOS
FOS	FOXA1
FOS	GSTP1
FOS	HSPH1
FOS	IL1A
FOS	MELTF
FOS	MMP7
FOS	NEFL
FOS	NGF
FOS	NOS2
FOS	NPY
FOS	NQO1
FOS	NTF3
FOS	NTS
FOS	OXTR
FOS	PCK2
FOS	PDHA1
FOS	PLAU
FOS	PLAUR
FOS	PTGS2
FOS	SLC10A2
FOS	SMAD4
FOS	SMAD7
FOS	SOX7
FOS	SPRR3
FOS	SRR
FOS	STAR
FOSL1	CLU
FOSL1	GCLC
FOSL1	ITGAV
FOSL1	ITGB3
FOSL1	IVL
FOSL1	PLAUR
FOSL1	SFTPD
FOSL2	BCL6
FOSL2	CCR4
FOSL2	CLU
FOSL2	FOSL1
FOSL2	IBSP
FOSL2	IVL
FOSL2	NOS2
FOSL2	PLAUR
FOSL2	TGFB1
FOSL2	UGT2B15
FOXA1	ABCA1
FOXA1	AGR2
FOXA1	APOB
FOXA1	CCNG2
FOXA1	CFTR
FOXA1	GCG
FOXA1	KRT7
FOXA1	NF1
FOXA1	NKX2-1
FOXA1	RET
FOXA1	RPRM
FOXA1	SERPINC1
FOXA1	SFTPB
FOXA1	TFF1
FOXA1	UGT2B15
FOXA1	UGT2B17
FOXA2	ABCA1
FOXA2	AGR2
FOXA2	APOA1
FOXA2	CFTR
FOXA2	COL18A1
FOXA2	GCG
FOXA2	GFER
FOXA2	MMP7
FOXA2	NKX2-1
FOXA2	NR5A2
FOXA2	PAX6
FOXA2	SERPINC1
FOXA2	SLCO1B3
FOXA2	SOX14
FOXA2	TFF1
FOXA3	CYP3A4
FOXA3	CYP3A7
FOXI1	CFTR
FOXI1	SLC26A4
FOXL2	CCND2
FOXL2	CYP11A1
FOXL2	CYP19A1
FOXL2	STAR
FOXO4	BCL6
FOXO4	CREB1
FOXO4	PSMD11
FOXO4	SOD2
FOXP2	CNTNAP2
FOXP2	MET
FOXP2	NKX2-1
FOXP2	PLAUR
FOXP2	SRPX2
GABPA	ERBB2
GABPA	OXTR
GABPA	RPS3A
GABPA	TOMM70
GABPA	ZNF205
GABPB1	OXTR
GABPB2	RPS3A
GATA4	AMH
GATA4	CCND2
GATA4	CYP17A1
GATA4	ERBB2
GATA4	FABP2
GATA4	FCGR2B
GATA4	FCGR3B
GATA4	FGF10
GATA4	IAPP
GATA4	NOS3
GATA4	SGPL1
GATA4	SI
GATA4	STAR
GATA4	SUMO1
GATA5	SLC5A1
GATA6	APOA1
GATA6	CAV1
GATA6	CYP11A1
GATA6	CYP17A1
GATA6	DAB2
GATA6	PLAU
GATA6	SULT2A1
GFI1B	MEF2C
GLI1	CDK2
GLI1	CYR61
GLI1	EGR2
GLI1	FAS
GLI1	H2AFX
GLI1	IL1R2
GLI1	JUN
GLI1	MUC5AC
GLI1	S100A7
GLI1	SMAD4
GLI1	SOX9
GLIS3	INS
HAX1	ATP2A2
HDAC10	TXNIP
HDAC7	ACTN4
HDAC7	AKAP12
HDAC7	CYP7A1
HDAC7	MAML1
HDAC7	MEF2A
HDAC7	MEF2C
HDAC7	MEF2D
HDAC7	MMP10
HDAC7	NR4A1
HEY1	ACTA2
HEY1	GATA4
HEY1	GATA6
HEY1	KDR
HEY1	OCLN
HEY1	PROX1
HEY2	ACTA2
HEY2	GATA4
HEY2	GATA6
HLF	DBP
HMGA2	COL11A2
HMGA2	SNAI1
HMGB2	GFI1B
HMGB2	TNF
HMGN1	FOS
HMGN1	TFF1
HNF1A	ACAT2
HNF1A	AKR1C4
HNF1A	APOM
HNF1A	CDH17
HNF1A	CYP1A2
HNF1A	FABP1
HNF1A	GPR39
HNF1A	IGFBP1
HNF1A	LCT
HNF1A	MTTP
HNF1A	NT5E
HNF1A	SLC22A10
HNF1A	SLC22A9
HNF1A	SLCO1B3
HNF1A	TM4SF1
HNF1A	UGT1A1
HNF1A	UGT1A10
HNF1A	UGT1A7
HNF1A	UGT1A8
HNF1A	UGT1A9
HNF1A	UGT2B17
HNF1A	UGT2B7
HNF4A	ABCG5
HNF4A	ABCG8
HNF4A	ACAT2
HNF4A	AFP
HNF4A	AKR1C4
HNF4A	APOA1
HNF4A	APOA2
HNF4A	APOB
HNF4A	APOC3
HNF4A	C1QTNF5
HNF4A	CEACAM1
HNF4A	CYP27A1
HNF4A	CYP2B6
HNF4A	CYP2C8
HNF4A	CYP2C9
HNF4A	CYP2D6
HNF4A	CYP3A4
HNF4A	CYP7A1
HNF4A	FABP2
HNF4A	GCK
HNF4A	GFER
HNF4A	GH1
HNF4A	GPR39
HNF4A	HNF1A
HNF4A	KCNJ11
HNF4A	LDLR
HNF4A	LIPC
HNF4A	MMP7
HNF4A	MTTP
HNF4A	NPC1L1
